pair_id,sample_id_1,sample_id_2,image_1,image_2,code_path_1,code_path_2,family_id_1,family_id_2,subject_id_1,subject_id_2,iris_id_1,iris_id_2,twin_id_1,twin_id_2,eye_1,eye_2,relation,is_genuine,is_twin,is_unrelated,match_ok,hd,best_shift,common_bits,error,_matched_stems,matching_source
1724,185,197,13/1L/S3131L10.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1L__S3131L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_L,F13_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4411285946825827,0,22116,,"S3131L10,S3132R06",filtered_from_final_matching_results
1725,185,198,13/1L/S3131L10.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1L__S3131L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_L,F13_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4386588658865886,-2,22220,,"S3131L10,S3132R07",filtered_from_final_matching_results
1726,186,187,13/1R/S3131R04.jpg,13/1R/S3131R05.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,13,13,F13_T1,F13_T1,F13_T1_R,F13_T1_R,1,1,R,R,genuine,1,0,0,True,0.2580608878224355,0,26672,,"S3131R04,S3131R05",filtered_from_final_matching_results
1727,186,188,13/1R/S3131R04.jpg,13/1R/S3131R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,13,13,F13_T1,F13_T1,F13_T1_R,F13_T1_R,1,1,R,R,genuine,1,0,0,True,0.27097875569044,0,26360,,"S3131R04,S3131R06",filtered_from_final_matching_results
1728,186,189,13/1R/S3131R04.jpg,13/1R/S3131R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,13,13,F13_T1,F13_T1,F13_T1_R,F13_T1_R,1,1,R,R,genuine,1,0,0,True,0.3089965933725612,-2,25832,,"S3131R04,S3131R07",filtered_from_final_matching_results
1730,186,191,13/1R/S3131R04.jpg,13/2L/S3132L04.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4269010499522749,4,25144,,"S3131R04,S3132L04",filtered_from_final_matching_results
1731,186,192,13/1R/S3131R04.jpg,13/2L/S3132L05.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4344849546250597,4,25124,,"S3131R04,S3132L05",filtered_from_final_matching_results
1733,186,194,13/1R/S3131R04.jpg,13/2L/S3132L08.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4428126897389192,0,26352,,"S3131R04,S3132L08",filtered_from_final_matching_results
1734,186,195,13/1R/S3131R04.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4217167842896594,0,26072,,"S3131R04,S3132L09",filtered_from_final_matching_results
1735,186,196,13/1R/S3131R04.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4494877393349009,-14,23816,,"S3131R04,S3132L10",filtered_from_final_matching_results
1736,186,197,13/1R/S3131R04.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4452574737830646,0,25556,,"S3131R04,S3132R06",filtered_from_final_matching_results
1737,186,198,13/1R/S3131R04.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4328112449799197,0,24900,,"S3131R04,S3132R07",filtered_from_final_matching_results
1738,187,188,13/1R/S3131R05.jpg,13/1R/S3131R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,13,13,F13_T1,F13_T1,F13_T1_R,F13_T1_R,1,1,R,R,genuine,1,0,0,True,0.1675162529550827,0,27072,,"S3131R05,S3131R06",filtered_from_final_matching_results
1739,187,189,13/1R/S3131R05.jpg,13/1R/S3131R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,13,13,F13_T1,F13_T1,F13_T1_R,F13_T1_R,1,1,R,R,genuine,1,0,0,True,0.2805977229601518,-2,25296,,"S3131R05,S3131R07",filtered_from_final_matching_results
1741,187,191,13/1R/S3131R05.jpg,13/2L/S3132L04.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.437745740498034,6,24416,,"S3131R05,S3132L04",filtered_from_final_matching_results
1742,187,192,13/1R/S3131R05.jpg,13/2L/S3132L05.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.433960733409054,4,24652,,"S3131R05,S3132L05",filtered_from_final_matching_results
1744,187,194,13/1R/S3131R05.jpg,13/2L/S3132L08.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4324631545939166,0,25512,,"S3131R05,S3132L08",filtered_from_final_matching_results
1745,187,195,13/1R/S3131R05.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4319974247545469,-2,24852,,"S3131R05,S3132L09",filtered_from_final_matching_results
1746,187,196,13/1R/S3131R05.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4347689898198904,2,25540,,"S3131R05,S3132L10",filtered_from_final_matching_results
1747,187,197,13/1R/S3131R05.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4453934585492228,0,24704,,"S3131R05,S3132R06",filtered_from_final_matching_results
1748,187,198,13/1R/S3131R05.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4377922511690046,2,23952,,"S3131R05,S3132R07",filtered_from_final_matching_results
1749,188,189,13/1R/S3131R06.jpg,13/1R/S3131R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,13,13,F13_T1,F13_T1,F13_T1_R,F13_T1_R,1,1,R,R,genuine,1,0,0,True,0.2965608043408873,-2,25064,,"S3131R06,S3131R07",filtered_from_final_matching_results
1751,188,191,13/1R/S3131R06.jpg,13/2L/S3132L04.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4306018672890964,8,23992,,"S3131R06,S3132L04",filtered_from_final_matching_results
1752,188,192,13/1R/S3131R06.jpg,13/2L/S3132L05.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.42531328320802,8,23940,,"S3131R06,S3132L05",filtered_from_final_matching_results
1754,188,194,13/1R/S3131R06.jpg,13/2L/S3132L08.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4287082867635318,-2,25052,,"S3131R06,S3132L08",filtered_from_final_matching_results
1755,188,195,13/1R/S3131R06.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4206008583690987,16,22368,,"S3131R06,S3132L09",filtered_from_final_matching_results
1756,188,196,13/1R/S3131R06.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4466591349257585,6,24784,,"S3131R06,S3132L10",filtered_from_final_matching_results
1757,188,197,13/1R/S3131R06.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4352605863192182,0,24560,,"S3131R06,S3132R06",filtered_from_final_matching_results
1758,188,198,13/1R/S3131R06.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4232014703308244,-6,22852,,"S3131R06,S3132R07",filtered_from_final_matching_results
1760,189,191,13/1R/S3131R07.jpg,13/2L/S3132L04.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4347420506164828,-4,24656,,"S3131R07,S3132L04",filtered_from_final_matching_results
1761,189,192,13/1R/S3131R07.jpg,13/2L/S3132L05.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4231175800943242,-4,24596,,"S3131R07,S3132L05",filtered_from_final_matching_results
1763,189,194,13/1R/S3131R07.jpg,13/2L/S3132L08.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4392217630853994,12,23232,,"S3131R07,S3132L08",filtered_from_final_matching_results
1764,189,195,13/1R/S3131R07.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4327578013622683,0,25252,,"S3131R07,S3132L09",filtered_from_final_matching_results
1765,189,196,13/1R/S3131R07.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4293416572077185,-6,24668,,"S3131R07,S3132L10",filtered_from_final_matching_results
1766,189,197,13/1R/S3131R07.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4378738884397736,0,24740,,"S3131R07,S3132R06",filtered_from_final_matching_results
1767,189,198,13/1R/S3131R07.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T1,F13_T2,F13_T1_R,F13_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4550457907713984,-6,22712,,"S3131R07,S3132R07",filtered_from_final_matching_results
1776,191,192,13/2L/S3132L04.jpg,13/2L/S3132L05.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.1946896145925272,0,27192,,"S3132L04,S3132L05",filtered_from_final_matching_results
1778,191,194,13/2L/S3132L04.jpg,13/2L/S3132L08.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.4372003093580819,0,25860,,"S3132L04,S3132L08",filtered_from_final_matching_results
1779,191,195,13/2L/S3132L04.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.4109917355371901,-6,24200,,"S3132L04,S3132L09",filtered_from_final_matching_results
1780,191,196,13/2L/S3132L04.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.2929393536963258,0,27108,,"S3132L04,S3132L10",filtered_from_final_matching_results
1781,191,197,13/2L/S3132L04.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4521849013533344,0,24532,,"S3132L04,S3132R06",filtered_from_final_matching_results
1782,191,198,13/2L/S3132L04.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4228901540522438,-2,23888,,"S3132L04,S3132R07",filtered_from_final_matching_results
1784,192,194,13/2L/S3132L05.jpg,13/2L/S3132L08.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.433296668761785,-2,25456,,"S3132L05,S3132L08",filtered_from_final_matching_results
1785,192,195,13/2L/S3132L05.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.4170568291895382,-4,24776,,"S3132L05,S3132L09",filtered_from_final_matching_results
1786,192,196,13/2L/S3132L05.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.2864103338872941,-2,26476,,"S3132L05,S3132L10",filtered_from_final_matching_results
1787,192,197,13/2L/S3132L05.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.443520782396088,0,24540,,"S3132L05,S3132R06",filtered_from_final_matching_results
1788,192,198,13/2L/S3132L05.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4098188831125272,-2,23852,,"S3132L05,S3132R07",filtered_from_final_matching_results
1794,194,195,13/2L/S3132L08.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.1739032789339721,0,26716,,"S3132L08,S3132L09",filtered_from_final_matching_results
1795,194,196,13/2L/S3132L08.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.4452799629801018,-2,25932,,"S3132L08,S3132L10",filtered_from_final_matching_results
1796,194,197,13/2L/S3132L08.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4381883938845964,2,24332,,"S3132L08,S3132R06",filtered_from_final_matching_results
1797,194,198,13/2L/S3132L08.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4260044075266994,2,23596,,"S3132L08,S3132R07",filtered_from_final_matching_results
1798,195,196,13/2L/S3132L09.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_L,2,2,L,L,genuine,1,0,0,True,0.4245350500715307,-4,25164,,"S3132L09,S3132L10",filtered_from_final_matching_results
1799,195,197,13/2L/S3132L09.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4497680967367898,2,24148,,"S3132L09,S3132R06",filtered_from_final_matching_results
1800,195,198,13/2L/S3132L09.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4197224558452481,0,23780,,"S3132L09,S3132R07",filtered_from_final_matching_results
1801,196,197,13/2L/S3132L10.jpg,13/2R/S3132R06.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4490841875315073,6,23804,,"S3132L10,S3132R06",filtered_from_final_matching_results
1802,196,198,13/2L/S3132L10.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_L,F13_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.409147146156384,0,24248,,"S3132L10,S3132R07",filtered_from_final_matching_results
1803,197,198,13/2R/S3132R06.jpg,13/2R/S3132R07.jpg,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,13,F13_T2,F13_T2,F13_T2_R,F13_T2_R,2,2,R,R,genuine,1,0,0,True,0.421122022185852,-8,21996,,"S3132R06,S3132R07",filtered_from_final_matching_results
1804,199,200,14/1L/S3141L03.jpg,14/1R/S3141R04.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R04.jpg.npz,14,14,F14_T1,F14_T1,F14_T1_L,F14_T1_R,1,1,L,R,same_subject_different_eye,0,0,0,True,0.4179319769207409,-2,26344,,"S3141L03,S3141R04",filtered_from_final_matching_results
1805,199,201,14/1L/S3141L03.jpg,14/1R/S3141R06.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R06.jpg.npz,14,14,F14_T1,F14_T1,F14_T1_L,F14_T1_R,1,1,L,R,same_subject_different_eye,0,0,0,True,0.4121243885394828,16,22896,,"S3141L03,S3141R06",filtered_from_final_matching_results
1806,199,202,14/1L/S3141L03.jpg,14/1R/S3141R07.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R07.jpg.npz,14,14,F14_T1,F14_T1,F14_T1_L,F14_T1_R,1,1,L,R,same_subject_different_eye,0,0,0,True,0.4023994811932555,-14,24672,,"S3141L03,S3141R07",filtered_from_final_matching_results
1807,199,203,14/1L/S3141L03.jpg,14/1R/S3141R10.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R10.jpg.npz,14,14,F14_T1,F14_T1,F14_T1_L,F14_T1_R,1,1,L,R,same_subject_different_eye,0,0,0,True,0.4078510436432637,4,25296,,"S3141L03,S3141R10",filtered_from_final_matching_results
1808,199,204,14/1L/S3141L03.jpg,14/2L/S3142L02.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L02.jpg.npz,14,14,F14_T1,F14_T2,F14_T1_L,F14_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4817000171027877,-16,23388,,"S3141L03,S3142L02",filtered_from_final_matching_results
1809,199,205,14/1L/S3141L03.jpg,14/2L/S3142L03.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L03.jpg.npz,14,14,F14_T1,F14_T2,F14_T1_L,F14_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4877069956066238,-14,23672,,"S3141L03,S3142L03",filtered_from_final_matching_results
1810,199,206,14/1L/S3141L03.jpg,14/2L/S3142L04.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L04.jpg.npz,14,14,F14_T1,F14_T2,F14_T1_L,F14_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.477489659560929,0,25144,,"S3141L03,S3142L04",filtered_from_final_matching_results
1811,199,207,14/1L/S3141L03.jpg,14/2L/S3142L07.jpg,data/features/daugman_strict_v3/gabor_codes/14__1L__S3141L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L07.jpg.npz,14,14,F14_T1,F14_T2,F14_T1_L,F14_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4797426120114395,2,25176,,"S3141L03,S3142L07",filtered_from_final_matching_results
