family_id,twin_id,eye,subject_id,iris_id,folder_class,filename,stem,source_path,segmentation_overlay_path,has_segmentation_overlay
12,2,L,F12_T2,F12_T2_L,2L,S3122L05.jpg,S3122L05,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2L/S3122L05.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2L__S3122L05.jpg.png,True
12,2,R,F12_T2,F12_T2_R,2R,S3122R02.jpg,S3122R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2R/S3122R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2R__S3122R02.jpg.png,True
12,2,R,F12_T2,F12_T2_R,2R,S3122R04.jpg,S3122R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2R/S3122R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2R__S3122R04.jpg.png,True
12,2,R,F12_T2,F12_T2_R,2R,S3122R03.jpg,S3122R03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2R/S3122R03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2R__S3122R03.jpg.png,True
12,2,R,F12_T2,F12_T2_R,2R,S3122R01.jpg,S3122R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2R/S3122R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2R__S3122R01.jpg.png,True
5,1,L,F05_T1,F05_T1_L,1L,S3051L07.jpg,S3051L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/1L/S3051L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__1L__S3051L07.jpg.png,True
5,1,L,F05_T1,F05_T1_L,1L,S3051L08.jpg,S3051L08,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/1L/S3051L08.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__1L__S3051L08.jpg.png,True
5,1,L,F05_T1,F05_T1_L,1L,S3051L10.jpg,S3051L10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/1L/S3051L10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__1L__S3051L10.jpg.png,True
5,1,L,F05_T1,F05_T1_L,1L,S3051L06.jpg,S3051L06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/1L/S3051L06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__1L__S3051L06.jpg.png,True
5,1,R,F05_T1,F05_T1_R,1R,S3051R01.jpg,S3051R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/1R/S3051R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__1R__S3051R01.jpg.png,True
5,1,R,F05_T1,F05_T1_R,1R,S3051R03.jpg,S3051R03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/1R/S3051R03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__1R__S3051R03.jpg.png,True
5,2,L,F05_T2,F05_T2_L,2L,S3052L01.jpg,S3052L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/2L/S3052L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__2L__S3052L01.jpg.png,True
5,2,L,F05_T2,F05_T2_L,2L,S3052L02.jpg,S3052L02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/2L/S3052L02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__2L__S3052L02.jpg.png,True
5,2,L,F05_T2,F05_T2_L,2L,S3052L03.jpg,S3052L03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/2L/S3052L03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__2L__S3052L03.jpg.png,True
5,2,R,F05_T2,F05_T2_R,2R,S3052R01.jpg,S3052R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/05/2R/S3052R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/05__2R__S3052R01.jpg.png,True
1,1,L,F01_T1,F01_T1_L,1L,S3011L07.jpg,S3011L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/01/1L/S3011L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/01__1L__S3011L07.jpg.png,True
1,1,R,F01_T1,F01_T1_R,1R,S3011R01.jpg,S3011R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/01/1R/S3011R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/01__1R__S3011R01.jpg.png,True
1,1,R,F01_T1,F01_T1_R,1R,S3011R02.jpg,S3011R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/01/1R/S3011R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/01__1R__S3011R02.jpg.png,True
1,2,L,F01_T2,F01_T2_L,2L,S3012L07.jpg,S3012L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/01/2L/S3012L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/01__2L__S3012L07.jpg.png,True
1,2,L,F01_T2,F01_T2_L,2L,S3012L02.jpg,S3012L02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/01/2L/S3012L02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/01__2L__S3012L02.jpg.png,True
1,2,R,F01_T2,F01_T2_R,2R,S3012R07.jpg,S3012R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/01/2R/S3012R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/01__2R__S3012R07.jpg.png,True
