impostor_set,threshold,FAR,FRR,GAR,GRR,abs_FAR_minus_FRR
twin_same_eye,0.41500000000000004,0.29529335912314636,0.07404618473895583,0.9259538152610441,0.7047066408768536,0.22124717438419053
twin_same_eye,0.41600000000000004,0.30754352030947774,0.07103413654618473,0.9289658634538153,0.6924564796905223,0.236509383763293
twin_same_eye,0.417,0.3185041908446164,0.06852409638554217,0.9314759036144579,0.6814958091553835,0.2499800944590742
twin_same_eye,0.418,0.3346228239845261,0.06676706827309237,0.9332329317269077,0.6653771760154739,0.2678557557114337
twin_same_eye,0.419,0.3478401031592521,0.06475903614457831,0.9352409638554217,0.6521598968407478,0.28308106701467384
twin_same_eye,0.42,0.36041263700838166,0.06099397590361446,0.9390060240963856,0.6395873629916183,0.2994186611047672
twin_same_eye,0.421,0.37685364281108963,0.05973895582329317,0.9402610441767069,0.6231463571889104,0.31711468698779643
twin_same_eye,0.422,0.3939393939393939,0.05823293172690763,0.9417670682730923,0.6060606060606061,0.3357064622124863
twin_same_eye,0.423,0.4103803997421019,0.05647590361445783,0.9435240963855421,0.5896196002578982,0.3539044961276441
twin_same_eye,0.424,0.4284332688588008,0.05396586345381526,0.9460341365461847,0.5715667311411992,0.3744674054049855
twin_same_eye,0.425,0.44745325596389424,0.051706827309236945,0.9482931726907631,0.5525467440361058,0.3957464286546573
twin_same_eye,0.426,0.4661508704061896,0.049949799196787145,0.9500502008032129,0.5338491295938104,0.4162010712094024
twin_same_eye,0.427,0.4877498388136686,0.04794176706827309,0.9520582329317269,0.5122501611863314,0.43980807174539555
twin_same_eye,0.428,0.5090264345583495,0.04643574297188755,0.9535642570281124,0.4909735654416505,0.46259069158646193
twin_same_eye,0.429,0.5254674403610574,0.044929718875502005,0.955070281124498,0.4745325596389426,0.4805377214855554
twin_same_eye,0.43,0.5438426821405545,0.04392570281124498,0.956074297188755,0.45615731785944547,0.49991697932930956
twin_same_eye,0.431,0.5557704706640877,0.04241967871485944,0.9575803212851406,0.4442295293359123,0.5133507919492283
twin_same_eye,0.432,0.5693101225016118,0.04141566265060241,0.9585843373493976,0.43068987749838816,0.5278944598510095
twin_same_eye,0.433,0.5915538362346873,0.03890562248995984,0.9610943775100401,0.40844616376531273,0.5526482137447274
twin_same_eye,0.434,0.6108961960025789,0.03714859437751004,0.9628514056224899,0.38910380399742106,0.5737476016250689
twin_same_eye,0.435,0.6250805931656995,0.035391566265060244,0.9646084337349398,0.3749194068343005,0.5896890269006393
twin_same_eye,0.436,0.6366860090264346,0.0338855421686747,0.9661144578313253,0.3633139909735654,0.6028004668577599
twin_same_eye,0.437,0.6553836234687298,0.03237951807228916,0.9676204819277109,0.3446163765312702,0.6230041053964407
twin_same_eye,0.438,0.670535138620245,0.03137550200803213,0.9686244979919678,0.32946486137975495,0.639159636612213
twin_same_eye,0.439,0.686976144422953,0.02961847389558233,0.9703815261044176,0.31302385557704704,0.6573576705273706
twin_same_eye,0.44,0.6976144422952933,0.029367469879518073,0.9706325301204819,0.30238555770470665,0.6682469724157752
twin_same_eye,0.441,0.7130883301096067,0.027610441767068273,0.9723895582329317,0.2869116698903933,0.6854778883425384
twin_same_eye,0.442,0.7263056092843327,0.025602409638554216,0.9743975903614458,0.27369439071566726,0.7007031996457785
twin_same_eye,0.443,0.7404900064474532,0.02384538152610442,0.9761546184738956,0.2595099935525468,0.7166446249213488
twin_same_eye,0.444,0.7546744036105738,0.022590361445783132,0.9774096385542169,0.2453255963894262,0.7320840421647907
twin_same_eye,0.445,0.7678916827852998,0.020582329317269075,0.9794176706827309,0.23210831721470015,0.7473093534680307
twin_same_eye,0.446,0.7788523533204385,0.019829317269076305,0.9801706827309237,0.22114764667956155,0.7590230360513621
twin_same_eye,0.447,0.7891682785299806,0.019076305220883535,0.9809236947791165,0.21083172147001938,0.7700919733090971
twin_same_eye,0.448,0.8023855577047067,0.01782128514056225,0.9821787148594378,0.19761444229529335,0.7845642725641444
twin_same_eye,0.449,0.8159252095422308,0.01581325301204819,0.9841867469879518,0.1840747904577692,0.8001119565301826
twin_same_eye,0.45,0.8281753707285622,0.014809236947791165,0.9851907630522089,0.17182462927143782,0.813366133780771
twin_same_eye,0.451,0.8372018052869117,0.014056224899598393,0.9859437751004017,0.16279819471308832,0.8231455803873133
twin_same_eye,0.452,0.8481624758220503,0.013052208835341365,0.9869477911646586,0.1518375241779497,0.8351102669867089
twin_same_eye,0.453,0.8565441650548034,0.012550200803212851,0.9874497991967871,0.14345583494519665,0.8439939642515905
twin_same_eye,0.454,0.8636363636363636,0.012299196787148595,0.9877008032128514,0.13636363636363635,0.851337166849215
twin_same_eye,0.455,0.8707285622179239,0.011295180722891566,0.9887048192771084,0.12927143778207606,0.8594333814950323
twin_same_eye,0.456,0.8781431334622823,0.010793172690763053,0.9892068273092369,0.12185686653771766,0.8673499607715193
twin_same_eye,0.457,0.8855577047066409,0.009789156626506024,0.990210843373494,0.11444229529335914,0.8757685480801348
twin_same_eye,0.458,0.8942617666021921,0.008785140562248996,0.991214859437751,0.10573823339780786,0.8854766260399431
twin_same_eye,0.459,0.9019987105093488,0.008283132530120483,0.9917168674698795,0.09800128949065123,0.8937155779792283
twin_same_eye,0.46,0.9113475177304965,0.007530120481927711,0.9924698795180723,0.08865248226950351,0.9038173972485688
twin_same_eye,0.461,0.9177949709864603,0.007279116465863454,0.9927208835341366,0.08220502901353965,0.9105158545205969
twin_same_eye,0.462,0.9226305609284333,0.007279116465863454,0.9927208835341366,0.07736943907156668,0.9153514444625699
twin_same_eye,0.463,0.927143778207608,0.006526104417670682,0.9934738955823293,0.07285622179239204,0.9206176737899373
twin_same_eye,0.464,0.9323017408123792,0.005522088353413655,0.9944779116465864,0.06769825918762085,0.9267796524589655
twin_same_eye,0.465,0.9374597034171502,0.005271084337349397,0.9947289156626506,0.06254029658284976,0.9321886190798009
twin_same_eye,0.466,0.940361057382334,0.0050200803212851405,0.9949799196787149,0.059638942617666,0.9353409770610489
twin_same_eye,0.467,0.9439071566731141,0.004769076305220884,0.9952309236947792,0.05609284332688591,0.9391380803678933
twin_same_eye,0.468,0.9471308833010961,0.00426706827309237,0.9957329317269076,0.05286911669890393,0.9428638150280036
twin_same_eye,0.46900000000000003,0.9509993552546744,0.00426706827309237,0.9957329317269076,0.04900064474532562,0.946732286981582
twin_same_eye,0.47000000000000003,0.9532559638942618,0.004016064257028112,0.9959839357429718,0.046744036105738185,0.9492398996372337
twin_same_eye,0.47100000000000003,0.9568020631850419,0.003263052208835341,0.9967369477911646,0.04319793681495809,0.9535390109762065
twin_same_eye,0.47200000000000003,0.960348162475822,0.0030120481927710845,0.9969879518072289,0.039651837524178,0.9573361142830509
twin_same_eye,0.47300000000000003,0.9622823984526112,0.0030120481927710845,0.9969879518072289,0.03771760154738879,0.9592703502598401
twin_same_eye,0.47400000000000003,0.965183752417795,0.0027610441767068274,0.9972389558232931,0.03481624758220503,0.9624227082410881
twin_same_eye,0.47500000000000003,0.968407479045777,0.0025100401606425703,0.9974899598393574,0.03159252095422305,0.9658974388851344
twin_same_eye,0.47600000000000003,0.9706640876853643,0.002008032128514056,0.9979919678714859,0.029335912314635726,0.9686560555568502
twin_same_eye,0.47700000000000004,0.971953578336557,0.0017570281124497991,0.9982429718875502,0.028046421663442955,0.9701965502241072
twin_same_eye,0.47800000000000004,0.9748549323017408,0.0012550200803212851,0.9987449799196787,0.025145067698259194,0.9735999122214195
twin_same_eye,0.47900000000000004,0.9754996776273372,0.001004016064257028,0.998995983935743,0.024500322372662753,0.9744956615630802
twin_same_eye,0.48,0.9771115409413281,0.001004016064257028,0.998995983935743,0.022888459058671873,0.9761075248770711
twin_same_eye,0.481,0.9806576402321083,0.001004016064257028,0.998995983935743,0.01934235976789167,0.9796536241678513
twin_same_eye,0.482,0.9819471308833011,0.001004016064257028,0.998995983935743,0.0180528691166989,0.9809431148190441
twin_same_eye,0.483,0.9848484848484849,0.001004016064257028,0.998995983935743,0.015151515151515138,0.9838444687842278
twin_same_eye,0.484,0.9858156028368794,0.001004016064257028,0.998995983935743,0.014184397163120588,0.9848115867726224
twin_same_eye,0.485,0.9861379754996776,0.0007530120481927711,0.9992469879518072,0.013862024500322367,0.9853849634514849
twin_same_eye,0.486,0.9864603481624759,0.0007530120481927711,0.9992469879518072,0.013539651837524147,0.9857073361142831
twin_same_eye,0.487,0.9874274661508704,0.0007530120481927711,0.9992469879518072,0.012572533849129597,0.9866744541026776
twin_same_eye,0.488,0.9890393294648614,0.0007530120481927711,0.9992469879518072,0.010960670535138606,0.9882863174166686
twin_same_eye,0.489,0.9896840747904577,0.0007530120481927711,0.9992469879518072,0.010315925209542276,0.9889310627422649
twin_same_eye,0.49,0.9909735654416505,0.000502008032128514,0.9994979919678715,0.009026434558349505,0.990471557409522
twin_same_eye,0.491,0.9919406834300452,0.000502008032128514,0.9994979919678715,0.008059316569954844,0.9914386753979166
twin_same_eye,0.492,0.9922630560928434,0.000502008032128514,0.9994979919678715,0.007736943907156624,0.9917610480607149
twin_same_eye,0.493,0.9932301740812379,0.000251004016064257,0.9997489959839357,0.0067698259187620735,0.9929791700651737
twin_same_eye,0.494,0.9948420373952289,0.000251004016064257,0.9997489959839357,0.0051579626047710825,0.9945910333791647
twin_same_eye,0.495,0.9948420373952289,0.000251004016064257,0.9997489959839357,0.0051579626047710825,0.9945910333791647
twin_same_eye,0.496,0.9958091553836235,0.000251004016064257,0.9997489959839357,0.004190844616376532,0.9955581513675592
twin_same_eye,0.497,0.9964539007092199,0.000251004016064257,0.9997489959839357,0.0035460992907800915,0.9962028966931556
twin_same_eye,0.498,0.9964539007092199,0.000251004016064257,0.9997489959839357,0.0035460992907800915,0.9962028966931556
twin_same_eye,0.499,0.9970986460348162,0.000251004016064257,0.9997489959839357,0.0029013539651837617,0.996847642018752
twin_same_eye,0.5,0.9977433913604127,0.000251004016064257,0.9997489959839357,0.002256608639587321,0.9974923873443484
twin_same_eye,0.501,0.9987105093488072,0.000251004016064257,0.9997489959839357,0.0012894906511927706,0.998459505332743
twin_same_eye,0.502,0.9987105093488072,0.000251004016064257,0.9997489959839357,0.0012894906511927706,0.998459505332743
twin_same_eye,0.503,0.9987105093488072,0.000251004016064257,0.9997489959839357,0.0012894906511927706,0.998459505332743
twin_same_eye,0.504,0.9987105093488072,0.000251004016064257,0.9997489959839357,0.0012894906511927706,0.998459505332743
twin_same_eye,0.505,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.506,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.507,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.508,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.509,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.51,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.511,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.512,0.9990328820116054,0.000251004016064257,0.9997489959839357,0.0009671179883945502,0.9987818779955412
twin_same_eye,0.513,0.9993552546744036,0.000251004016064257,0.9997489959839357,0.0006447453255964408,0.9991042506583393
twin_same_eye,0.514,0.9993552546744036,0.000251004016064257,0.9997489959839357,0.0006447453255964408,0.9991042506583393
twin_same_eye,0.515,0.9993552546744036,0.000251004016064257,0.9997489959839357,0.0006447453255964408,0.9991042506583393
twin_same_eye,0.516,0.9993552546744036,0.0,1.0,0.0006447453255964408,0.9993552546744036
twin_same_eye,0.517,0.9993552546744036,0.0,1.0,0.0006447453255964408,0.9993552546744036
twin_same_eye,0.518,0.9993552546744036,0.0,1.0,0.0006447453255964408,0.9993552546744036
twin_same_eye,0.519,0.9993552546744036,0.0,1.0,0.0006447453255964408,0.9993552546744036
twin_same_eye,0.52,0.9993552546744036,0.0,1.0,0.0006447453255964408,0.9993552546744036
twin_same_eye,0.521,0.9993552546744036,0.0,1.0,0.0006447453255964408,0.9993552546744036
twin_same_eye,0.522,0.9996776273372018,0.0,1.0,0.0003223726627982204,0.9996776273372018
twin_same_eye,0.523,0.9996776273372018,0.0,1.0,0.0003223726627982204,0.9996776273372018
twin_same_eye,0.524,0.9996776273372018,0.0,1.0,0.0003223726627982204,0.9996776273372018
twin_same_eye,0.525,0.9996776273372018,0.0,1.0,0.0003223726627982204,0.9996776273372018
twin_same_eye,0.526,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.527,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.528,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.529,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.53,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.531,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.532,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.533,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.534,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.535,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.536,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.537,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.538,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.539,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.54,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.541,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.542,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.543,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.544,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.545,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.546,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.547,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.548,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.549,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.55,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.551,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.552,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.553,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.554,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.555,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.556,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.557,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.558,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.559,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.56,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.561,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.562,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5630000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5640000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5650000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5660000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5670000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5680000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5690000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5700000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5710000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5720000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5730000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5740000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5750000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.5760000000000001,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.577,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.578,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.579,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.58,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.581,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.582,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.583,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.584,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.585,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.586,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.587,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.588,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.589,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.59,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.591,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.592,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.593,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.594,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.595,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.596,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.597,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.598,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.599,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.6,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.601,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.602,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.603,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.604,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.605,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.606,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.607,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.608,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.609,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.61,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.611,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.612,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.613,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.614,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.615,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.616,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.617,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.618,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.619,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.62,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.621,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.622,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.623,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.624,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.625,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.626,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.627,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.628,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.629,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.63,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.631,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.632,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.633,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.634,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.635,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.636,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.637,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.638,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.639,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.64,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.641,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.642,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.643,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.644,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.645,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.646,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.647,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.648,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.649,1.0,0.0,1.0,0.0,1.0
twin_same_eye,0.65,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.0,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.002,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.003,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.004,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.005,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.006,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.007,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.008,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.009000000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.01,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.011,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.012,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.013000000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.014,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.015,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.016,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.017,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.018000000000000002,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.019,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.02,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.021,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.022,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.023,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.024,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.025,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.026000000000000002,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.027,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.028,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.029,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.03,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.031,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.032,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.033,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.034,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.035,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.036000000000000004,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.037,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.038,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.039,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.04,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.041,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.042,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.043000000000000003,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.044,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.045,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.046,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.047,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.048,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.049,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.05,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.051000000000000004,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.052000000000000005,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.053,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.054,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.055,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.056,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.057,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.058,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.059000000000000004,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.06,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.061,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.062,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.063,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.064,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.065,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.066,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.067,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.068,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.069,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.07,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.07100000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.07200000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.073,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.074,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.075,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.076,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.077,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.078,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.079,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.08,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.081,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.082,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.083,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.084,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.085,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.08600000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.08700000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.088,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.089,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.09,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.091,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.092,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.093,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.094,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.095,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.096,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.097,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.098,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.099,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.1,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.101,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.10200000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.10300000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.10400000000000001,0.0,1.0,0.0,1.0,1.0
twin_cross_eye,0.105,0.0,1.0,0.0,1.0,1.0
