probe_relative_path,probe_code_path,probe_family_id,probe_subject_id,probe_iris_id,probe_eye,true_rank,rank1_correct,true_score,rank1_score,best_impostor_score,margin_best_impostor_minus_true,rank1_gallery_iris_id,rank1_gallery_subject_id,rank1_gallery_family_id,rank1_gallery_eye,rank1_relation_to_probe,rank1_is_twin,rank1_is_twin_same_eye,rank1_is_twin_cross_eye,best_impostor_iris_id,best_impostor_subject_id,best_impostor_family_id,best_impostor_eye,best_impostor_relation_to_probe,best_impostor_is_twin,best_impostor_is_twin_same_eye,best_impostor_is_twin_cross_eye,min_twin_rank,best_twin_score,margin_best_twin_minus_true,min_twin_same_eye_rank,best_twin_same_eye_score,min_twin_cross_eye_rank,best_twin_cross_eye_score,true_common_bits,true_best_shift,valid_bit_ratio,bit_one_ratio,brightness,contrast,focus_score,dark_ratio,bright_ratio
48/2L/S3482L01.jpg,data/features/daugman_strict_v3/gabor_codes/48__2L__S3482L01.jpg.npz,48,F48_T2,F48_T2_L,L,38,False,0.4293804702248155,0.368052999631947,0.368052999631947,-0.0613274705928685,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,292.0,0.4835635090449329,0.0541830388201173,292.0,0.4835635090449329,,,23308,2,0.192718505859375,0.4685273159144893,100.97814178466795,37.811805725097656,23.116536600579156,0.0063118489583333,5.5338541666666664e-05
48/2L/S3482L03.jpg,data/features/daugman_strict_v3/gabor_codes/48__2L__S3482L03.jpg.npz,48,F48_T2,F48_T2_L,L,258,False,0.4680377035132819,0.384772584363865,0.384772584363865,-0.0832651191494169,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,211.0,0.4560077126040187,-0.0120299909092632,211.0,0.4560077126040187,,,23340,0,0.188629150390625,0.4943779323734024,106.07796478271484,33.42588424682617,24.38147893163893,0.0032845052083333,8.7890625e-05
48/2R/S3482R09.jpg,data/features/daugman_strict_v3/gabor_codes/48__2R__S3482R09.jpg.npz,48,F48_T2,F48_T2_R,R,1,True,0.2997135842880524,0.2997135842880524,0.3643326039387308,0.0646190196506784,F48_T2_R,F48_T2,48,R,genuine_gallery,False,False,False,F37_T1_R,F37_T1,37,R,unrelated,False,False,False,196.0,0.4612435328898743,0.1615299486018219,,,196.0,0.4612435328898743,24440,0,0.19281005859375,0.5031259892371004,106.61604309082033,41.26831817626953,44.43167505900064,0.0075390625,7.486979166666666e-05
49/1L/S3491L05.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L05.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.2126706190541844,0.2126706190541844,0.3863600504891132,0.1736894314349288,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,20.0,0.4068853240152478,0.1942147049610633,20.0,0.4068853240152478,154.0,0.449685534591195,29012,0,0.226318359375,0.502393473570658,115.85889434814452,35.77508544921875,21.029820337549843,0.0005436197916666,0.0001399739583333
49/1L/S3491L08.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L08.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.2103355426677713,0.2103355426677713,0.3805077633235417,0.1701722206557704,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,same_subject_different_eye,False,False,False,23.0,0.410385732730794,0.2000501900630227,23.0,0.410385732730794,93.0,0.4338410991636798,28968,0,0.224700927734375,0.5155167730544615,120.19596099853516,43.98545837402344,53.28558031454086,0.0032682291666666,0.000126953125
49/1L/S3491L06.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L06.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.2391439634905269,0.2391439634905269,0.3816083692700846,0.1424644057795577,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,same_subject_different_eye,False,False,False,7.0,0.3938603810318453,0.1547164175413184,7.0,0.3938603810318453,99.0,0.4383182275931521,28924,0,0.224609375,0.5090353260869566,115.63036346435548,35.73965072631836,20.20134321542315,0.0006022135416666,0.0001432291666666
49/1L/S3491L09.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L09.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.2463712491277041,0.2463712491277041,0.3751058425063505,0.1287345933786464,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,same_subject_different_eye,False,False,False,23.0,0.4025076410113921,0.1561363918836879,23.0,0.4025076410113921,143.0,0.4402497458980688,28660,0,0.224456787109375,0.5123045547246771,129.33082580566406,39.12583923339844,60.94395634697807,0.002333984375,0.0001529947916666
49/1L/S3491L01.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L01.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.2398058930316995,0.2398058930316995,0.3827936372674336,0.1429877442357341,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,same_subject_different_eye,False,False,False,15.0,0.40375568449114,0.1639497914594405,15.0,0.40375568449114,163.0,0.455370861852214,28644,0,0.224365234375,0.5045225788900979,117.36658477783205,35.711421966552734,22.962374826007416,0.0004654947916666,0.000166015625
49/1L/S3491L04.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L04.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.277555910543131,0.277555910543131,0.3831185135587546,0.1055626030156235,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,11.0,0.406476723095526,0.128920812552395,11.0,0.406476723095526,209.0,0.4691986644407345,27544,-2,0.21954345703125,0.5192869057547956,118.76544189453124,36.715335845947266,22.752025005329983,0.0004622395833333,0.000185546875
49/1L/S3491L02.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L02.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.3267537422952744,0.3267537422952744,0.3864404053401962,0.0596866630449218,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F52_T2_R,F52_T2,52,R,unrelated,False,False,False,10.0,0.4133999687646416,0.0866462264693671,10.0,0.4133999687646416,198.0,0.4728380560857436,27256,-2,0.217254638671875,0.5327293159151566,120.8849639892578,37.5999641418457,23.611924807230633,0.0004069010416666,0.0001822916666666
49/1L/S3491L03.jpg,data/features/daugman_strict_v3/gabor_codes/49__1L__S3491L03.jpg.npz,49,F49_T1,F49_T1_L,L,1,True,0.2657262816735415,0.2657262816735415,0.3902420225065515,0.1245157408330099,F49_T1_L,F49_T1,49,L,genuine_gallery,False,False,False,F69_T1_R,F69_T1,69,R,unrelated,False,False,False,6.0,0.3976491721337082,0.1319228904601666,6.0,0.3976491721337082,132.0,0.4517473314812107,27152,-2,0.216522216796875,0.5184637068357999,119.9818878173828,37.14439010620117,21.31108584781223,0.00046875,0.0001692708333333
49/1R/S3491R04.jpg,data/features/daugman_strict_v3/gabor_codes/49__1R__S3491R04.jpg.npz,49,F49_T1,F49_T1_R,R,1,True,0.2491173275393807,0.2491173275393807,0.3605966235043435,0.1114792959649628,F49_T1_R,F49_T1,49,R,genuine_gallery,False,False,False,F70_T2_L,F70_T2,70,L,unrelated,False,False,False,45.0,0.414227309893704,0.1651099823543232,50.0,0.4148148148148148,45.0,0.414227309893704,29456,0,0.225860595703125,0.5021618700175652,135.00625610351562,35.612308502197266,42.37583728738361,0.000185546875,0.0001302083333333
49/1R/S3491R01.jpg,data/features/daugman_strict_v3/gabor_codes/49__1R__S3491R01.jpg.npz,49,F49_T1,F49_T1_R,R,1,True,0.2373548922056384,0.2373548922056384,0.3807014655030463,0.1433465732974078,F49_T1_R,F49_T1,49,R,genuine_gallery,False,False,False,F10_T1_L,F10_T1,10,L,unrelated,False,False,False,137.0,0.4360208155118334,0.198665923306195,137.0,0.4360208155118334,193.0,0.4458774583963691,28944,0,0.2239990234375,0.5038147138964577,141.87118530273438,42.504417419433594,39.427507468064626,0.0008235677083333,0.0003450520833333
49/1R/S3491R02.jpg,data/features/daugman_strict_v3/gabor_codes/49__1R__S3491R02.jpg.npz,49,F49_T1,F49_T1_R,R,1,True,0.2134433962264151,0.2134433962264151,0.3741827637444279,0.1607393675180128,F49_T1_R,F49_T1,49,R,genuine_gallery,False,False,False,F88_T2_L,F88_T2,88,L,unrelated,False,False,False,106.0,0.4283897689289347,0.2149463727025196,106.0,0.4283897689289347,165.0,0.4399966571953869,28832,0,0.223785400390625,0.5036138006273012,141.50799560546875,40.50592803955078,26.315420261372463,0.0003092447916666,0.0002734375
49/1R/S3491R06.jpg,data/features/daugman_strict_v3/gabor_codes/49__1R__S3491R06.jpg.npz,49,F49_T1,F49_T1_R,R,1,True,0.2254417698622512,0.2254417698622512,0.3457982499587254,0.1203564800964741,F49_T1_R,F49_T1,49,R,genuine_gallery,False,False,False,F70_T2_L,F70_T2,70,L,unrelated,False,False,False,10.0,0.3928100746815053,0.167368304819254,114.0,0.4335949067219425,10.0,0.3928100746815053,28748,0,0.220489501953125,0.4998269896193771,131.4257049560547,36.9179573059082,40.037586935583754,0.000283203125,0.0001139322916666
49/1R/S3491R07.jpg,data/features/daugman_strict_v3/gabor_codes/49__1R__S3491R07.jpg.npz,49,F49_T1,F49_T1_R,R,1,True,0.3062808239048448,0.3062808239048448,0.4033603796693202,0.0970795557644754,F49_T1_R,F49_T1,49,R,genuine_gallery,False,False,False,F12_T1_R,F12_T1,12,R,unrelated,False,False,False,3.0,0.4038521522145976,0.0975713283097528,139.0,0.4539728682170542,3.0,0.4038521522145976,27576,0,0.21734619140625,0.497893850042123,129.1375732421875,34.88217544555664,45.39256971866819,0.000341796875,0.000126953125
49/2L/S3492L02.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L02.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.2047071702244116,0.2047071702244116,0.3858687258687259,0.1811615556443143,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,11.0,0.4110149672591207,0.206307797034709,11.0,0.4110149672591207,26.0,0.4199432066404543,29232,-2,0.2279052734375,0.5217929833958221,146.60533142089844,41.82377243041992,46.007038446797274,0.000302734375,0.0002734375
49/2L/S3492L06.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L06.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.1695983286157164,0.1695983286157164,0.3835476550680786,0.2139493264523622,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,18.0,0.4150260999254287,0.2454277713097123,35.0,0.4228222718570517,18.0,0.4150260999254287,29676,0,0.227264404296875,0.5216194440714381,146.42471313476562,40.666709899902344,29.670127791298757,0.0002213541666666,0.00029296875
49/2L/S3492L10.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L10.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.1936572199730094,0.1936572199730094,0.389793124429571,0.1961359044565616,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,15.0,0.4100509832483612,0.2163937632753518,47.0,0.4315924142083082,15.0,0.4100509832483612,29640,0,0.227142333984375,0.5310694612387478,143.5254364013672,40.51869201660156,42.34690727020901,0.0002311197916666,0.0002669270833333
49/2L/S3492L08.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L08.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.2870447306467248,0.2870447306467248,0.4055925193310555,0.1185477886843307,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F23_T1_L,F23_T1,23,L,unrelated,False,False,False,80.0,0.4470821696310451,0.1600374389843203,127.0,0.4572589686098655,80.0,0.4470821696310451,28884,0,0.225616455078125,0.4989855268497227,127.08831787109376,57.98613357543945,42.117739652411146,0.0030924479166666,0.0004264322916666
49/2L/S3492L09.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L09.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.2352032408678934,0.2352032408678934,0.3802650957290132,0.1450618548611198,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F52_T2_R,F52_T2,52,R,unrelated,False,False,False,11.0,0.4157612796137015,0.180558038745808,37.0,0.4327557176932791,11.0,0.4157612796137015,29128,0,0.224945068359375,0.5121760955094289,141.1604766845703,48.88938903808594,43.361349975416395,0.00115234375,0.00025390625
49/2L/S3492L01.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L01.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.2871659242761692,0.2871659242761692,0.4045605162190443,0.117394591942875,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,15.0,0.4261593149135563,0.138993390637387,15.0,0.4261593149135563,79.0,0.4479957976402133,28736,0,0.222808837890625,0.513183125599233,128.15780639648438,51.53157806396485,30.15490572305256,0.0025944010416666,0.00029296875
49/2L/S3492L05.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L05.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.292380617977528,0.292380617977528,0.4010447540011855,0.1086641360236574,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F52_T2_R,F52_T2,52,R,unrelated,False,False,False,39.0,0.437140260527113,0.1447596425495849,43.0,0.4402419472380119,39.0,0.437140260527113,28480,0,0.219940185546875,0.5011100319134175,141.04457092285156,48.597904205322266,52.227015038288975,0.0013541666666666,0.0003548177083333
49/2L/S3492L04.jpg,data/features/daugman_strict_v3/gabor_codes/49__2L__S3492L04.jpg.npz,49,F49_T2,F49_T2_L,L,1,True,0.2571553101845125,0.2571553101845125,0.3971639850479441,0.1400086748634315,F49_T2_L,F49_T2,49,L,genuine_gallery,False,False,False,F40_T1_R,F40_T1,40,R,unrelated,False,False,False,17.0,0.4270023790642347,0.1698470688797221,38.0,0.4393950490698696,17.0,0.4270023790642347,27532,0,0.215576171875,0.5025481313703284,126.71633911132812,55.78639602661133,44.57877177085875,0.0027473958333333,0.0003450520833333
49/2R/S3492R03.jpg,data/features/daugman_strict_v3/gabor_codes/49__2R__S3492R03.jpg.npz,49,F49_T2,F49_T2_R,R,34,False,0.4019319613607728,0.3506377929397805,0.3506377929397805,-0.0512941684209923,F33_T1_R,F33_T1,33,R,unrelated,False,False,False,F33_T1_R,F33_T1,33,R,unrelated,False,False,False,4.0,0.3760156596247599,-0.0259163017360128,7.0,0.3812658406082793,4.0,0.3760156596247599,28572,0,0.22479248046875,0.5164268259571002,140.2468719482422,40.19598388671875,41.17946237325667,0.0003580729166666,0.0003385416666666
49/2R/S3492R10.jpg,data/features/daugman_strict_v3/gabor_codes/49__2R__S3492R10.jpg.npz,49,F49_T2,F49_T2_R,R,9,False,0.3995008436445444,0.375846907885253,0.375846907885253,-0.0236539357592914,F40_T1_R,F40_T1,40,R,unrelated,False,False,False,F40_T1_R,F40_T1,40,R,unrelated,False,False,False,5.0,0.3959355030465151,-0.0035653405980293,24.0,0.4158097686375321,5.0,0.3959355030465151,28448,0,0.22265625,0.5087376644736842,127.4001007080078,41.99625396728515,48.51582377009922,0.0014778645833333,0.0001692708333333
49/2R/S3492R07.jpg,data/features/daugman_strict_v3/gabor_codes/49__2R__S3492R07.jpg.npz,49,F49_T2,F49_T2_R,R,1,True,0.3571222606689734,0.3571222606689734,0.3962065742327465,0.039084313563773,F49_T2_R,F49_T2,49,R,genuine_gallery,False,False,False,F58_T1_L,F58_T1,58,L,unrelated,False,False,False,46.0,0.4282076556596024,0.0710853949906289,46.0,0.4282076556596024,220.0,0.4597232337946103,27744,-2,0.2178955078125,0.5142156862745098,133.47633361816406,40.13001251220703,56.19001223287584,0.0003515625,0.000126953125
49/2R/S3492R05.jpg,data/features/daugman_strict_v3/gabor_codes/49__2R__S3492R05.jpg.npz,49,F49_T2,F49_T2_R,R,1,True,0.2791702370751214,0.2791702370751214,0.3781011450381679,0.0989309079630465,F49_T2_R,F49_T2,49,R,genuine_gallery,False,False,False,F81_T2_R,F81_T2,81,R,unrelated,False,False,False,74.0,0.435097192224622,0.1559269551495006,74.0,0.435097192224622,168.0,0.4540412044374009,28008,0,0.214874267578125,0.5057165175401221,129.85906982421875,39.52522659301758,44.84394358978272,0.0004134114583333,0.0001334635416666
50/1L/S3501L02.jpg,data/features/daugman_strict_v3/gabor_codes/50__1L__S3501L02.jpg.npz,50,F50_T1,F50_T1_L,L,1,True,0.2175600864164191,0.2175600864164191,0.371209891080365,0.1536498046639459,F50_T1_L,F50_T1,50,L,genuine_gallery,False,False,False,F50_T1_R,F50_T1,50,R,same_subject_different_eye,False,False,False,29.0,0.429511576276562,0.2119514898601429,120.0,0.4586191470325082,29.0,0.429511576276562,29624,0,0.22747802734375,0.5109337268580628,156.57579040527344,40.49422454833984,80.65509104613197,0.0008984375,0.0007161458333333
50/1L/S3501L03.jpg,data/features/daugman_strict_v3/gabor_codes/50__1L__S3501L03.jpg.npz,50,F50_T1,F50_T1_L,L,1,True,0.2987980769230769,0.2987980769230769,0.3925297523319395,0.0937316754088626,F50_T1_L,F50_T1,50,L,genuine_gallery,False,False,False,F81_T1_R,F81_T1,81,R,unrelated,False,False,False,78.0,0.4422263973696571,0.1434283204465802,85.0,0.443517959553275,78.0,0.4422263973696571,29120,0,0.2242431640625,0.5112275449101796,140.5637664794922,42.4090461730957,78.71573408634399,0.0023046875,0.0004166666666666
50/1R/S3501R02.jpg,data/features/daugman_strict_v3/gabor_codes/50__1R__S3501R02.jpg.npz,50,F50_T1,F50_T1_R,R,1,True,0.2952269423356485,0.2952269423356485,0.3577944290601075,0.062567486724459,F50_T1_R,F50_T1,50,R,genuine_gallery,False,False,False,F50_T2_R,F50_T2,50,R,twin_same_eye,True,True,False,2.0,0.3577944290601075,0.062567486724459,2.0,0.3577944290601075,19.0,0.4110777970648572,24764,-2,0.204376220703125,0.5094071972525012,148.329833984375,39.47693634033203,46.95075602005851,0.0001888020833333,0.0003548177083333
50/1R/S3501R03.jpg,data/features/daugman_strict_v3/gabor_codes/50__1R__S3501R03.jpg.npz,50,F50_T1,F50_T1_R,R,1,True,0.3218177511054959,0.3218177511054959,0.3866212220762155,0.0648034709707196,F50_T1_R,F50_T1,50,R,genuine_gallery,False,False,False,F54_T1_L,F54_T1,54,L,unrelated,False,False,False,3.0,0.3878774805867127,0.0660597294812168,3.0,0.3878774805867127,19.0,0.4118144586894587,25328,0,0.2042236328125,0.5147937836222355,132.6176300048828,43.81015396118164,48.10795979943807,0.0026236979166666,0.0004134114583333
50/2L/S3502L08.jpg,data/features/daugman_strict_v3/gabor_codes/50__2L__S3502L08.jpg.npz,50,F50_T2,F50_T2_L,L,1,True,0.2531607913134017,0.2531607913134017,0.3937549407114624,0.1405941493980607,F50_T2_L,F50_T2,50,L,genuine_gallery,False,False,False,F38_T1_R,F38_T1,38,R,unrelated,False,False,False,161.0,0.457345971563981,0.2041851802505793,283.0,0.489898607748184,161.0,0.457345971563981,26892,0,0.212799072265625,0.5280008604617812,131.658447265625,47.09956741333008,34.58247308650547,0.00115234375,0.0002604166666666
50/2L/S3502L02.jpg,data/features/daugman_strict_v3/gabor_codes/50__2L__S3502L02.jpg.npz,50,F50_T2,F50_T2_L,L,1,True,0.2653305414298534,0.2653305414298534,0.3889726957308794,0.123642154301026,F50_T2_L,F50_T2,50,L,genuine_gallery,False,False,False,F12_T2_L,F12_T2,12,L,unrelated,False,False,False,117.0,0.4455327069668498,0.1802021655369964,250.0,0.4703662182361734,117.0,0.4455327069668498,26744,0,0.2122802734375,0.5188686026451984,138.72215270996094,55.078556060791016,46.73100270584954,0.002021484375,0.000390625
50/2L/S3502L09.jpg,data/features/daugman_strict_v3/gabor_codes/50__2L__S3502L09.jpg.npz,50,F50_T2,F50_T2_L,L,72,False,0.4355303151495761,0.3799261083743842,0.3799261083743842,-0.0556042067751918,F33_T2_L,F33_T2,33,L,unrelated,False,False,False,F33_T2_L,F33_T2,33,L,unrelated,False,False,False,19.0,0.4183472700442695,-0.0171830451053065,79.0,0.4368568401937046,19.0,0.4183472700442695,25004,0,0.20904541015625,0.493941605839416,126.79497528076172,35.92324447631836,42.03658988264931,0.000361328125,0.00017578125
50/2L/S3502L07.jpg,data/features/daugman_strict_v3/gabor_codes/50__2L__S3502L07.jpg.npz,50,F50_T2,F50_T2_L,L,1,True,0.32310413782495,0.32310413782495,0.3854637497740011,0.0623596119490511,F50_T2_L,F50_T2,50,L,genuine_gallery,False,False,False,F55_T2_R,F55_T2,55,R,unrelated,False,False,False,62.0,0.4371908579225652,0.1140867200976152,230.0,0.4751046389954656,62.0,0.4371908579225652,26004,-2,0.208984375,0.5160995911214953,135.7550811767578,54.50954055786133,41.289808590941966,0.0013248697916666,0.000322265625
50/2L/S3502L06.jpg,data/features/daugman_strict_v3/gabor_codes/50__2L__S3502L06.jpg.npz,50,F50_T2,F50_T2_L,L,1,True,0.2087949612991349,0.2087949612991349,0.3817178113330086,0.1729228500338736,F50_T2_L,F50_T2,50,L,genuine_gallery,False,False,False,F28_T2_R,F28_T2,28,R,unrelated,False,False,False,142.0,0.4534143518518518,0.2446193905527169,266.0,0.4796132513865987,142.0,0.4534143518518518,26356,0,0.20867919921875,0.509140099444282,135.31494140625,54.47501754760742,39.76359494205051,0.001689453125,0.0003190104166666
50/2R/S3502R04.jpg,data/features/daugman_strict_v3/gabor_codes/50__2R__S3502R04.jpg.npz,50,F50_T2,F50_T2_R,R,1,True,0.3277890308507323,0.3277890308507323,0.3724386966745045,0.0446496658237722,F50_T2_R,F50_T2,50,R,genuine_gallery,False,False,False,F33_T1_L,F33_T1,33,L,unrelated,False,False,False,3.0,0.384282718853748,0.0564936880030157,3.0,0.384282718853748,42.0,0.422810713210954,25672,2,0.212127685546875,0.5390950942310458,115.3702621459961,35.79729461669922,75.31143602430554,0.00271484375,0.0001790364583333
50/2R/S3502R05.jpg,data/features/daugman_strict_v3/gabor_codes/50__2R__S3502R05.jpg.npz,50,F50_T2,F50_T2_R,R,1,True,0.3242373689227836,0.3242373689227836,0.3902529761904761,0.0660156072676925,F50_T2_R,F50_T2,50,R,genuine_gallery,False,False,False,F64_T1_R,F64_T1,64,R,unrelated,False,False,False,4.0,0.3984463049428433,0.0742089360200597,4.0,0.3984463049428433,118.0,0.4393450556541378,25176,-2,0.211212158203125,0.5000722438953908,124.15380096435548,38.08230972290039,70.52025338740876,0.0012337239583333,0.0001692708333333
50/2R/S3502R03.jpg,data/features/daugman_strict_v3/gabor_codes/50__2R__S3502R03.jpg.npz,50,F50_T2,F50_T2_R,R,1,True,0.2877942063971032,0.2877942063971032,0.3879296995973986,0.1001354932002954,F50_T2_R,F50_T2,50,R,genuine_gallery,False,False,False,F99_T1_R,F99_T1,99,R,unrelated,False,False,False,6.0,0.3948578595317725,0.1070636531346693,6.0,0.3948578595317725,23.0,0.4149095200629425,26512,0,0.21038818359375,0.5115317667536988,117.87979125976562,37.285255432128906,70.53644652298819,0.0024869791666666,0.0001529947916666
50/2R/S3502R07.jpg,data/features/daugman_strict_v3/gabor_codes/50__2R__S3502R07.jpg.npz,50,F50_T2,F50_T2_R,R,1,True,0.3613690952762209,0.3613690952762209,0.3922112462006079,0.0308421509243869,F50_T2_R,F50_T2,50,R,genuine_gallery,False,False,False,F08_T2_R,F08_T2,8,R,unrelated,False,False,False,6.0,0.4022007912957467,0.0408316960195258,6.0,0.4022007912957467,30.0,0.4199634814363968,24980,-6,0.209686279296875,0.4969072915150633,120.80065155029295,37.82918930053711,75.8574074013604,0.0014518229166666,0.00015625
51/1R/S3511R08.jpg,data/features/daugman_strict_v3/gabor_codes/51__1R__S3511R08.jpg.npz,51,F51_T1,F51_T1_R,R,1,True,0.3130966846033675,0.3130966846033675,0.3824604659071586,0.0693637813037911,F51_T1_R,F51_T1,51,R,genuine_gallery,False,False,False,F39_T2_R,F39_T2,39,R,unrelated,False,False,False,8.0,0.4113924050632911,0.0982957204599236,8.0,0.4113924050632911,,,23044,2,0.197967529296875,0.5125250501002004,133.58255004882812,38.74705505371094,52.980930160003254,0.000859375,7.8125e-05
51/1R/S3511R09.jpg,data/features/daugman_strict_v3/gabor_codes/51__1R__S3511R09.jpg.npz,51,F51_T1,F51_T1_R,R,1,True,0.3235345277439554,0.3235345277439554,0.3877371159979855,0.06420258825403,F51_T1_R,F51_T1,51,R,genuine_gallery,False,False,False,F13_T2_R,F13_T2,13,R,unrelated,False,False,False,19.0,0.4219038817005545,0.098369353956599,19.0,0.4219038817005545,,,22996,2,0.194732666015625,0.5142610876038238,133.13511657714844,38.857078552246094,73.76416727692289,0.000791015625,7.161458333333333e-05
51/2R/S3512R09.jpg,data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R09.jpg.npz,51,F51_T2,F51_T2_R,R,1,True,0.2039141414141414,0.2039141414141414,0.3733791293609139,0.1694649879467724,F51_T2_R,F51_T2,51,R,genuine_gallery,False,False,False,F90_T2_R,F90_T2,90,R,unrelated,False,False,False,46.0,0.4106077554064131,0.2066936139922717,83.0,0.4239645489645489,46.0,0.4106077554064131,26928,0,0.212860107421875,0.5192831541218638,131.51507568359375,44.97282409667969,58.81710369326275,0.0004947916666666,0.0001920572916666
51/2R/S3512R06.jpg,data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R06.jpg.npz,51,F51_T2,F51_T2_R,R,150,False,0.45508873596523,0.3519926376440461,0.3519926376440461,-0.1030960983211838,F57_T1_L,F57_T1,57,L,unrelated,False,False,False,F57_T1_L,F57_T1,57,L,unrelated,False,False,False,95.0,0.4423636716475839,-0.012725064317646,116.0,0.447474660711218,95.0,0.4423636716475839,22088,16,0.209014892578125,0.4907650751934589,133.19131469726562,54.46432113647461,47.09261267317665,0.0003515625,0.0173079427083333
51/2R/S3512R02.jpg,data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R02.jpg.npz,51,F51_T2,F51_T2_R,R,122,False,0.4440801976434815,0.3499577702702702,0.3499577702702702,-0.0941224273732113,F30_T2_R,F30_T2,30,R,unrelated,False,False,False,F30_T2_R,F30_T2,30,R,unrelated,False,False,False,120.0,0.443980708588388,-9.948905509349348e-05,164.0,0.4527502854967644,120.0,0.443980708588388,21048,-12,0.202789306640625,0.5017682468021069,132.43499755859375,55.83641815185547,40.06959908205667,0.0003190104166666,0.0252408854166666
51/2R/S3512R07.jpg,data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R07.jpg.npz,51,F51_T2,F51_T2_R,R,19,False,0.4079754601226993,0.365132809577254,0.365132809577254,-0.0428426505454453,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,81.0,0.4320335636722606,0.0240581035495612,161.0,0.4498558298792575,81.0,0.4320335636722606,22820,8,0.2012939453125,0.4919269254093389,139.4970245361328,48.663360595703125,47.68653569029702,5.859375e-05,0.0005533854166666
51/2R/S3512R01.jpg,data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R01.jpg.npz,51,F51_T2,F51_T2_R,R,45,False,0.4304500833487683,0.3809952038369305,0.3809952038369305,-0.0494548795118378,F51_T1_L,F51_T1,51,L,twin_cross_eye,True,False,True,F51_T1_L,F51_T1,51,L,twin_cross_eye,True,False,True,1.0,0.3809952038369305,-0.0494548795118378,128.0,0.4483520530289081,1.0,0.3809952038369305,21596,10,0.195037841796875,0.5168987638867157,139.40541076660156,44.38837814331055,66.40819936624104,0.000234375,0.000185546875
